vel	:	3934	:	3969
-12	:	3.0056940779517	:	0.859987999999999
-11.5	:	2.9839435291377	:	0.850581999999999
-11	:	2.9486969430678	:	0.842376
-10.5	:	2.9099738348514	:	0.831442
-10	:	2.8718568894708	:	0.815459999999999
-9.5	:	2.8255032608508	:	0.802231999999999
-9	:	2.7593067135177	:	0.786372999999999
-8.5	:	2.7089417131902	:	0.765059
-8	:	2.65073225263469	:	0.750048
-7.5	:	2.57619205215	:	0.731751999999999
-7	:	2.5236876535785	:	0.709041999999999
-6.5	:	2.46346359300989	:	0.693185
-6	:	2.40099316428509	:	0.674107
-5.5	:	2.351376953343	:	0.655506
-5	:	2.305379891097	:	0.639056999999999
-4.5	:	2.2487749792245	:	0.622269999999999
-4	:	2.2086077771934	:	0.607628999999999
-3.5	:	2.1749479114878	:	0.595431
-3	:	2.1358147519413	:	0.584678999999999
-2.5	:	2.1105698526621	:	0.575971
-2	:	2.0907091056303	:	0.570474999999999
-1.5	:	2.0727025037433	:	0.566108999999999
-1	:	2.0598482859606	:	0.562088
-0.5	:	2.05432150716359	:	0.564258999999999
0	:	2.05073801510489	:	0.560903999999999
0.5	:	2.0532518080416	:	0.565334
1	:	2.058635960289	:	0.56567
1.5	:	2.06961820460819	:	0.569609
2	:	2.09038819589369	:	0.577505999999999
2.5	:	2.11401071817119	:	0.586138
3	:	2.1415554705627	:	0.595295
3.5	:	2.1731472512991	:	0.608562
4	:	2.2213550250639	:	0.623117999999999
4.5	:	2.2656049120773	:	0.635959
5	:	2.3131886946876	:	0.656507999999999
5.5	:	2.3842880296632	:	0.676089
6	:	2.4366498016851	:	0.69367
6.5	:	2.5050748888557	:	0.719284
7	:	2.59000899914249	:	0.740833999999999
7.5	:	2.6515523552949	:	0.760784
8	:	2.7243275522283	:	0.782915999999999
8.5	:	2.79683532438119	:	0.808486999999999
9	:	2.8617304044492	:	0.826446
9.5	:	2.9215444136877	:	0.845693
10	:	2.9961024424911	:	0.866499
10.5	:	3.0473232021162	:	0.878692999999999
11	:	3.092500161702	:	0.893193
11.5	:	3.13493156020799	:	0.903656
12	:	3.1756870967562	:	0.912070999999999
