vel	:	2796	:	2803
-12	:	0.75932453335496	:	0.39434170626352
-11.5	:	0.72660055542032	:	0.39531158345464
-11	:	0.69793648698	:	0.39407557053336
-10.5	:	0.6578910972472	:	0.3901031821852
-10	:	0.64334829781792	:	0.38161363100768
-9.5	:	0.63088993058392	:	0.37314551358024
-9	:	0.62211995450952	:	0.36027276051136
-8.5	:	0.61721698417872	:	0.35160459474984
-8	:	0.62489026670736	:	0.337313641884
-7.5	:	0.64811730721072	:	0.32311735474768
-7	:	0.6578464436012	:	0.31393120669256
-6.5	:	0.67222670375904	:	0.3060025053088
-6	:	0.68178794244056	:	0.30105309518616
-5.5	:	0.69223153716704	:	0.29825241850904
-5	:	0.68110384858384	:	0.29902581965776
-4.5	:	0.67585436596008	:	0.3001082240368
-4	:	0.67500951897776	:	0.30161573112576
-3.5	:	0.66271190486936	:	0.30135316768728
-3	:	0.64225874885552	:	0.30310716290216
-2.5	:	0.63482659601528	:	0.30292497602648
-2	:	0.63290470309144	:	0.3031625334232
-1.5	:	0.62019627543984	:	0.30339294623656
-1	:	0.62395075399552	:	0.30269099092144
-0.5	:	0.6303130054776	:	0.3045021428032
0	:	0.65892348954272	:	0.30628293020568
0.5	:	0.67841748524048	:	0.30843702208872
1	:	0.71081817077808	:	0.3105750386592
1.5	:	0.74901489956648	:	0.3146474511744
2	:	0.79748375308072	:	0.32007376223632
2.5	:	0.82935931174136	:	0.32628597746784
3	:	0.86398732114144	:	0.33347700061968
3.5	:	0.9120685810084	:	0.34179329565072
4	:	0.9492114837512	:	0.35414270798848
4.5	:	0.960187349938	:	0.36413798010912
5	:	0.98761540545704	:	0.3778859446396
5.5	:	1.02156646558376	:	0.39206258417168
6	:	1.02931655238352	:	0.40841653548272
6.5	:	1.04319669170616	:	0.42588146950624
7	:	1.0554157153976	:	0.43852916819928
7.5	:	1.07885173496424	:	0.45593873170176
8	:	1.08013418767736	:	0.47854597959864
8.5	:	1.09628451836264	:	0.50173372489352
9	:	1.13404542756608	:	0.51995955704488
9.5	:	1.16998982645024	:	0.54466195401208
10	:	1.19474223550096	:	0.56615643305064
10.5	:	1.244229192144	:	0.5893120277204
11	:	1.31725397866656	:	0.60943474675384
11.5	:	1.36145751591488	:	0.62612627962864
12	:	1.40958342942784	:	0.63144006350264
