Basner et al 2006 
Electron Impact
SO_2 : cm^2
Energy : SO_2 + e -> SO_2+ + 2e : SO_2 + e -> SO+ + O + 2e : SO_2 + e -> O+ + SO + 2e : SO_2 + e -> S+ + O_2, O_2+ + S
      72.0000 :   2.34710e-16 :   1.70629e-16 :   2.37074e-17 :   6.99977e-17
      73.0000 :   2.34813e-16 :   1.70937e-16 :   2.38097e-17 :   6.99970e-17
      74.0000 :   2.34915e-16 :   1.71242e-16 :   2.39110e-17 :   6.99966e-17
      75.0000 :   2.35016e-16 :   1.71543e-16 :   2.40114e-17 :   6.99965e-17
      76.0000 :   2.35115e-16 :   1.71841e-16 :   2.41108e-17 :   6.99967e-17
      77.0000 :   2.35213e-16 :   1.72136e-16 :   2.42094e-17 :   6.99972e-17
      78.0000 :   2.35310e-16 :   1.72427e-16 :   2.43071e-17 :   6.99979e-17
      79.0000 :   2.35405e-16 :   1.72715e-16 :   2.44040e-17 :   6.99988e-17
      80.0000 :   2.35500e-16 :   1.73000e-16 :   2.45000e-17 :   7.00000e-17
      81.0000 :   2.36176e-16 :   1.72998e-16 :   2.46036e-17 :   6.98400e-17
      82.0000 :   2.36847e-16 :   1.72996e-16 :   2.47063e-17 :   6.96823e-17
      83.0000 :   2.37511e-16 :   1.72994e-16 :   2.48082e-17 :   6.95270e-17
      84.0000 :   2.38169e-16 :   1.72994e-16 :   2.49093e-17 :   6.93739e-17
      85.0000 :   2.38821e-16 :   1.72993e-16 :   2.50096e-17 :   6.92231e-17
      86.0000 :   2.39468e-16 :   1.72994e-16 :   2.51092e-17 :   6.90744e-17
      87.0000 :   2.40109e-16 :   1.72995e-16 :   2.52080e-17 :   6.89278e-17
      88.0000 :   2.40745e-16 :   1.72996e-16 :   2.53060e-17 :   6.87832e-17
      89.0000 :   2.41375e-16 :   1.72998e-16 :   2.54034e-17 :   6.86406e-17
      90.0000 :   2.42000e-16 :   1.73000e-16 :   2.55000e-17 :   6.85000e-17
      91.0000 :   2.25683e-16 :   1.59576e-16 :   2.20000e-17 :   7.38945e-17
      92.0000 :   2.25371e-16 :   1.59157e-16 :   2.20000e-17 :   7.37903e-17
      93.0000 :   2.25062e-16 :   1.58744e-16 :   2.20000e-17 :   7.36873e-17
      94.0000 :   2.24757e-16 :   1.58337e-16 :   2.20000e-17 :   7.35856e-17
      95.0000 :   2.24455e-16 :   1.57935e-16 :   2.20000e-17 :   7.34851e-17
      96.0000 :   2.24158e-16 :   1.57538e-16 :   2.20000e-17 :   7.33858e-17
      97.0000 :   2.23863e-16 :   1.57146e-16 :   2.20000e-17 :   7.32877e-17
      98.0000 :   2.23572e-16 :   1.56759e-16 :   2.20000e-17 :   7.31907e-17
      99.0000 :   2.23284e-16 :   1.56377e-16 :   2.20000e-17 :   7.30948e-17
      100.000 :   2.23000e-16 :   1.56000e-16 :   2.20000e-17 :   7.30000e-17
      105.000 :   2.22463e-16 :   1.54646e-16 :   2.17278e-17 :   7.24593e-17
      110.000 :   2.21952e-16 :   1.53366e-16 :   2.14714e-17 :   7.19476e-17
      115.000 :   2.21465e-16 :   1.52153e-16 :   2.12293e-17 :   7.14619e-17
      120.000 :   2.21000e-16 :   1.51000e-16 :   2.10000e-17 :   7.10000e-17
      125.000 :   2.20735e-16 :   1.49387e-16 :   2.10000e-17 :   6.99181e-17
      130.000 :   2.20480e-16 :   1.47854e-16 :   2.10000e-17 :   6.88941e-17
      135.000 :   2.20236e-16 :   1.46394e-16 :   2.10000e-17 :   6.79229e-17
      140.000 :   2.20000e-16 :   1.45000e-16 :   2.10000e-17 :   6.70000e-17
      145.000 :   2.18942e-16 :   1.44206e-16 :   2.07325e-17 :   6.56482e-17
      150.000 :   2.17924e-16 :   1.43442e-16 :   2.04772e-17 :   6.43682e-17
      155.000 :   2.16944e-16 :   1.42708e-16 :   2.02334e-17 :   6.31539e-17
      160.000 :   2.16000e-16 :   1.42000e-16 :   2.00000e-17 :   6.20000e-17
      165.000 :   2.15476e-16 :   1.40137e-16 :   1.94570e-17 :   6.09291e-17
      170.000 :   2.14968e-16 :   1.38353e-16 :   1.89443e-17 :   5.99078e-17
      175.000 :   2.14477e-16 :   1.36642e-16 :   1.84594e-17 :   5.89326e-17
      180.000 :   2.14000e-16 :   1.35000e-16 :   1.80000e-17 :   5.80000e-17
      185.000 :   2.13478e-16 :   1.33682e-16 :   1.68612e-17 :   5.72045e-17
      190.000 :   2.12971e-16 :   1.32411e-16 :   1.58221e-17 :   5.64406e-17
      195.000 :   2.12479e-16 :   1.31184e-16 :   1.48715e-17 :   5.57064e-17
      200.000 :   2.12000e-16 :   1.30000e-16 :   1.40000e-17 :   5.50000e-17
