vel	:	3081	:	3092
-12	:	0.00042566002312185	:	0.00027231508831941
-11.5	:	0.00042291089637831	:	0.00027247910885145
-11	:	0.00041034549735855	:	0.00026644244013963
-10.5	:	0.00037836327644262	:	0.00025084979260461
-10	:	0.00035264949238161	:	0.000237651488270999
-9.5	:	0.0003256877260116	:	0.00022328364623067
-9	:	0.00030104364107259	:	0.00020867333905602
-8.5	:	0.00028018629102546	:	0.00019697617915695
-8	:	0.00026483789145663	:	0.00018826347980826
-7.5	:	0.00025067329224948	:	0.00018046715604075
-7	:	0.00024879775312224	:	0.0001790854613415
-6.5	:	0.00025048074640752	:	0.00017981107391259
-6	:	0.00025314964571691	:	0.00018088968719394
-5.5	:	0.000255946908920939	:	0.00018284367092346
-5	:	0.00025815762043974	:	0.00018441434580093
-4.5	:	0.000259933320982259	:	0.00018610625324556
-4	:	0.00025999393726584	:	0.00018719912918187
-3.5	:	0.00025891354115262	:	0.00018798535803654
-3	:	0.000255458412988559	:	0.0001879817923728
-2.5	:	0.00025235806836663	:	0.000187796377858319
-2	:	0.000248587378961579	:	0.00018701549749926
-1.5	:	0.0002448541290258	:	0.00018564984828684
-1	:	0.000240496887935519	:	0.0001833999144669
-0.5	:	0.00024031860474852	:	0.00018288467605647
0	:	0.00024051471625422	:	0.00018219115445904
0.5	:	0.00024538541292306	:	0.00018414692102043
1	:	0.00025310685775203	:	0.00018798000954093
1.5	:	0.00026331535303965	:	0.000193758167631599
2	:	0.00027640490462919	:	0.00020161332485082
2.5	:	0.000290557024013249	:	0.00021053283269643
3	:	0.00030587511544029	:	0.00022118347028781
3.5	:	0.00032133939908067	:	0.00023225842186425
4	:	0.000336486338648189	:	0.00024441198672204
4.5	:	0.00035009825997564	:	0.00025579536821199
5	:	0.00036095570606394	:	0.00026642817748467
5.5	:	0.00036930649054302	:	0.00027614995967178
6	:	0.00037562128102656	:	0.00028495714910958
6.5	:	0.000376673151829859	:	0.00029214374437755
7	:	0.00038157415664049	:	0.0003006032816007
7.5	:	0.00037772680546503	:	0.00030572357473134
8	:	0.000380515154509709	:	0.00031460920877142
8.5	:	0.00038680498534707	:	0.00032669146035441
9	:	0.00039594199868082	:	0.00034042639708089
9.5	:	0.00040597755927705	:	0.0003562989492195
10	:	0.00042930056580039	:	0.0003791191971555
10.5	:	0.00045308176011432	:	0.00040374723660768
11	:	0.00048531357749205	:	0.0004332103160913
11.5	:	0.00052479973774881	:	0.00046920747437847
12	:	0.00056589222952044	:	0.00050348598274296
